Time	Value
25848422	757
25858414	733
25868414	671
25878414	718
25888414	738
25898414	751
25908414	714
25918414	666
25928414	626
25938414	678
25948422	685
25958414	669
25968414	624
25978414	709
25988414	741
25998414	753
26008414	701
26018414	657
26028414	749
26038414	768
26048422	746
26058414	729
26068414	684
26078414	688
26088414	715
26098414	677
26108414	626
26118414	618
26128414	688
26138414	741
26148414	675
26158422	663
26168414	711
26178414	741
26188414	743
26198414	721
26208414	670
26218414	624
26228414	670
26238414	727
26248414	667
26258422	654
26268414	702
26278414	746
26288414	752
26298414	704
26308414	644
26318414	738
26328414	767
26338414	786
26348414	736
26358422	670
26368414	683
26378414	713
26388414	685
26398414	646
26408414	615
26418414	682
26428414	736
26438414	722
26448414	682
26458422	743
26468414	746
26478414	742
26488414	715
26498414	668
26508414	622
26518414	673
26528414	734
26538414	668
26548414	641
26558414	746
26568422	742
26578414	754
26588414	704
26598414	660
26608414	741
26618414	767
26628414	784
26638414	730
26648414	678
26658414	691
26668422	724
26678414	683
26688414	639
26698414	619
26708414	693
26718414	741
26728414	720
26738414	673
26748414	720
26759114	693
26768422	733
26778414	715
26788414	660
26798414	630
26808414	687
26818414	727
26828414	665
26838414	617
26848414	712
26858414	745
26868422	707
26878414	693
26888414	685
26898414	752
26908414	768
26918414	769
26928414	720
26938414	675
26948414	698
26958414	720
26968414	667
26978422	596
26988414	578
26998414	657
27008414	749
27018414	714
27028414	670
27038414	725
27048414	743
27058414	749
27068414	701
27078422	635
27088414	619
27098414	690
27108414	688
27118414	661
27128414	614
27138414	717
27148414	740
27158414	735
27168757	703
27178422	750
27188414	754
27198414	771
27208414	759
27218414	711
27228414	669
27238414	697
27248414	719
27258414	672
27268414	624
27278422	700
27288414	716
27298414	754
27308414	656
27318414	659
27328414	730
27338414	741
27348414	759
27358414	704
27368414	650
27379185	670
27388414	703
27398414	698
27408414	641
27418414	644
27428414	721
27438414	742
27448414	735
27458414	688
27468414	706
27478414	752
27488422	781
27498414	765
27508414	710
27518414	669
27528414	704
27538414	721
27548414	657
27558414	613
27568414	655
27578414	717
27588422	719
27598414	701
27608414	662
27618414	727
27628414	741
27638414	735
27648414	689
27658414	592
27668414	635
27678414	714
27688422	655
27698414	638
27708414	683
27718414	737
27728414	747
27738414	714
27748414	671
27758414	733
27768414	759
27778414	789
27788790	671
27798414	687
27808414	672
27818414	708
27828414	687
27838414	647
27848414	592
27858414	692
27868414	738
27878414	725
27888414	667
27898422	741
27908414	731
27918414	741
27928414	717
27938414	667
27948414	631
27958414	679
27968414	737
27978414	666
27988414	613
27998422	727
28008414	738
28018414	754
28028414	693
28038414	681
28048414	752
28058414	773
28068414	770
28078414	719
28088414	672
28098422	707
28108414	691
28118414	670
28128414	624
28138414	592
28148414	704
28158414	759
28168414	709
28178414	658
28188414	729
28198423	747
28208414	761
28218414	699
28228414	649
28238414	621
28248414	701
28258414	683
28268414	651
28278414	660
28288414	723
28298414	743
28308422	704
28318414	675
28328414	720
28338414	758
28348414	782
28358414	752
28368414	698
28378414	668
28388414	704
28398414	694
28408422	624
28418414	592
28428414	683
28438414	731
28448414	737
28458414	687
28468414	711
28478414	747
28488414	743
28498414	715
28508422	637
28518414	624
28528414	679
28538414	732
28548414	665
28558414	623
28568414	716
28578414	740
28588414	735
28598414	687
28608422	746
28618414	756
28628414	779
28638414	758
28648414	705
28658414	657
28668414	704
28678414	727
28688414	656
28698414	602
28708414	674
28718422	756
28728414	752
28738414	697
28748414	695
28758414	749
28768414	735
28778414	720
28788414	671
28798414	627
28808414	677
28818422	687
28828414	671
28838414	619
28848414	713
28858414	743
28868414	757
28878414	695
28888414	683
28898414	749
28908414	766
28918422	733
28928414	717
28938414	672
28948414	703
28958414	720
28968414	663
28978414	616
28988414	643
28998414	720
29008414	757
29018422	672
29028414	673
29038414	737
29048414	737
29058414	729
29068414	714
29078414	637
29088414	649
29098414	722
29108414	686
29118414	622
29128422	721
29138414	733
29148414	753
29158414	707
29168414	663
29178414	738
29188414	766
29198414	791
29208414	733
29218414	673
29228422	703
29238414	710
29248414	683
29258414	641
29268414	617
29278414	691
29288414	754
29298414	720
29308414	675
29319101	748
29328422	735
29338414	747
29348414	704
29358414	661
29368414	623
29378414	695
29388414	690
29398414	656
29408414	649
29418414	721
29428422	752
29438414	720
29448414	676
29458414	722
29468414	759
29478414	784
29488414	747
29498414	691
29508414	678
29518414	707
29528414	681
29538422	617
29548414	590
29558414	688
29568414	741
29578414	733
29588414	681
29598414	738
29608414	739
29618414	745
29628414	697
29638422	637
29648414	625
29658414	687
29668414	702
29678414	659
29688414	617
29698414	718
29708414	747
29718414	730
29728701	691
29738422	745
29748414	756
29758414	778
29768414	767
29778414	704
29788414	663
29798414	702
29808414	718
29818414	656
29828414	599
29838422	718
29848414	732
29858414	761
29868414	690
29878414	706
29888414	741
29898414	739
29908414	721
